Parent,PC2,PC1,Cluster,Experiment,n_frames,DoseLabel
1000000776,3.7352226,6.7967935,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,7.0,Pos
1000000777,-4.1907187,2.8241308,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,33.0,High
1000000778,-0.9818862,0.5818,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000779,-1.8143677,-0.2762705,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,35.0,Pos
1000000780,-1.0507095,-0.5281554,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Neg
1000000781,-2.0335958,-1.8329947,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,34.0,Pos
1000000782,-1.906534,-1.059524,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000783,1.7077835,0.101395845,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,11.0,Pos
1000000784,-3.858651,1.3217216,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,32.0,Neg
1000000786,-1.5340321,2.6380038,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000787,-2.137917,0.17926079,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,34.0,Pos
1000000788,-1.3355403,0.53764117,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,20.0,Pos
1000000790,-2.167477,0.8786748,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,27.0,Pos
1000000791,-0.6178981,-1.2382475,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000792,1.7569516,0.114505716,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,11.0,Pos
1000000793,-4.3763404,1.9313852,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Neg
1000000796,-3.917885,1.1178067,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000797,-1.9672438,1.6474451,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000798,2.613453,4.0154343,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,8.0,Pos
1000000799,-1.3786674,1.8009903,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,High
1000000801,-0.8872991,-0.20248722,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,23.0,Pos
1000000802,-2.693969,2.194594,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000803,-2.4652371,5.108936,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000804,3.2838726,1.8552464,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,5.0,Pos
1000000805,-0.78329897,-1.3512427,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,35.0,Pos
1000000806,2.6278162,0.5938994,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,7.0,Pos
1000000807,-1.8441882,-1.8966243,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000808,2.115641,5.8824544,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,12.0,Pos
1000000809,-1.8135362,-2.076228,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,34.0,Pos
1000000811,-1.4060845,-0.1926873,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,35.0,Pos
1000000813,1.9492569,-0.956008,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,10.0,Pos
1000000814,1.8338509,3.1133964,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,9.0,Neg
1000000815,0.44307014,-2.0305161,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,13.0,Pos
1000000816,-1.689317,-0.112756886,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,35.0,Neg
1000000817,-2.3257308,0.102762625,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000818,-2.2554233,-0.13925813,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,32.0,Pos
1000000819,-3.2277677,-0.53331566,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,34.0,Pos
1000000820,1.9063379,-1.7738029,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,10.0,High
1000000821,1.0492339,0.6110682,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,15.0,High
1000000822,-2.937789,-1.3649749,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,35.0,Pos
1000000823,0.35230237,-2.6189904,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,21.0,High
1000000824,1.8649632,-0.056845553,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,10.0,Neg
1000000825,0.3972138,-2.3471115,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,23.0,High
1000000826,-1.6768614,-0.51017183,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,36.0,Neg
1000000827,-1.7986832,-0.0064882906,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,32.0,Pos
1000000828,-1.1429353,-0.93398947,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,34.0,Pos
1000000829,-1.7613728,-1.1310406,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,24.0,Pos
1000000831,-2.496901,-1.2668843,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,36.0,Pos
1000000832,3.032527,3.3529034,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,11.0,Neg
1000000833,-0.45288423,-1.311228,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,22.0,Neg
1000000834,-0.23454875,-0.8883403,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,32.0,Neg
1000000835,-0.76192194,2.7237978,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,22.0,Neg
1000000837,-0.528707,-0.52877176,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,32.0,Pos
1000000838,-1.7548407,-1.529237,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Pos
1000000839,-3.7305133,1.2308168,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,34.0,Pos
1000000840,3.1532516,10.125514,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,9.0,Pos
1000000842,-1.3736792,-1.0495299,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,34.0,High
1000000843,-0.51169646,0.01325149,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Pos
1000000844,-1.6429332,-1.3259938,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,35.0,Pos
1000000845,3.890537,0.016623417,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,7.0,Pos
1000000846,3.239097,-2.9647202,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,7.0,Pos
1000000847,-0.76586694,-1.1953455,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000848,-3.1194713,2.3419642,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000849,2.9607608,-0.07229216,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,7.0,Pos
1000000850,-1.4270679,-0.4528161,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,35.0,High
1000000851,-1.6395931,-0.22522868,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,33.0,Pos
1000000852,-1.8931801,-0.31689143,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,33.0,Neg
1000000853,0.42565405,1.4251804,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,15.0,Neg
1000000854,-1.1616049,-1.3617404,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Neg
1000000855,-1.5024167,0.7477526,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000856,-2.2958176,-1.2801015,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,34.0,High
1000000857,0.64157104,1.7737539,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,19.0,Pos
1000000858,-1.1532075,0.3067982,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,34.0,Pos
1000000860,-1.2789752,-1.206139,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,33.0,High
1000000861,-0.37897632,-0.94030356,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,22.0,High
1000000862,-0.85846317,-1.234918,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,32.0,Pos
1000000863,1.0213506,7.5514674,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,10.0,Pos
1000000864,3.4398043,6.220157,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,8.0,High
1000000866,-1.0724149,2.8491263,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,23.0,Pos
1000000867,2.3391786,1.6186479,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,8.0,Pos
1000000868,-0.020271746,-1.1674595,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,20.0,Pos
1000000869,-0.5230453,-0.8068197,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,32.0,High
1000000870,-1.3554783,-2.1167884,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000873,1.8165096,-2.1620505,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,10.0,Pos
1000000877,-2.3489819,5.4371996,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Pos
1000000878,-1.0512242,-0.71446896,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,29.0,Pos
1000000879,0.26714855,-1.7196549,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,33.0,High
1000000880,0.46902353,2.3547509,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,17.0,Pos
1000000881,1.1601218,-2.349805,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,18.0,Pos
1000000882,0.47242293,-1.6955328,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,22.0,Pos
1000000883,-0.58529365,0.5324032,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,24.0,Pos
1000000884,-2.1299465,3.145933,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,32.0,Neg
1000000886,-0.3358164,-1.1715083,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,33.0,High
1000000888,-2.3026896,2.3996015,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Neg
1000000889,-0.8701302,-0.3650121,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,23.0,Pos
1000000890,-0.9732031,1.0550303,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,29.0,Pos
1000000892,-1.421272,-3.043614,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Pos
1000000893,-1.3898672,5.043371,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Neg
1000000894,0.01786799,-1.2687845,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Neg
1000000895,-0.5863862,-2.094467,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,High
1000000896,1.506839,-1.8795625,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,12.0,Neg
1000000897,-0.93742424,0.2194309,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,17.0,Pos
1000000898,-0.90627515,3.7901986,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,14.0,Pos
1000000899,-0.41141796,-1.2162668,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,29.0,Neg
1000000900,0.31180534,3.4335873,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,20.0,High
1000000901,-1.6450295,5.7182913,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,32.0,Neg
1000000903,-2.3233435,-1.4054745,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,29.0,Pos
1000000904,-0.081169024,-1.4318897,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,27.0,Pos
1000000905,-0.40573665,1.9190245,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,25.0,Neg
1000000906,2.4569871,-0.4504415,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,10.0,Pos
1000000907,-0.84535724,-1.4021564,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,18.0,Neg
1000000908,-2.4376142,-1.1435014,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Pos
1000000909,0.92906964,-0.14119525,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,7.0,Neg
1000000910,1.6849785,0.329379,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,14.0,Neg
1000000911,-2.9055703,1.9734511,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,Pos
1000000912,-1.5289483,-1.5412676,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,29.0,High
1000000913,-0.111031815,-0.96687204,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,27.0,Neg
1000000914,-0.3535745,-1.4549795,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,29.0,Pos
1000000915,0.09408583,-1.885428,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,High
1000000916,-2.648066,-0.4998113,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,24.0,Pos
1000000917,-1.8942708,-0.39886895,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,19.0,Pos
1000000918,-1.7405535,-1.5451916,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000919,-0.5897736,-1.1731365,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,32.0,Neg
1000000920,1.0046515,-3.0083528,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,14.0,Neg
1000000922,-0.38522172,1.9972786,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,23.0,Pos
1000000923,0.5763266,-2.6785402,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,16.0,Neg
1000000924,2.4067376,-1.0015851,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,14.0,Neg
1000000925,-1.0662779,0.45236057,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000926,-0.7948362,-1.6438016,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Neg
1000000927,-1.1716949,-1.1897725,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,22.0,Pos
1000000929,-0.07391956,-2.1752772,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Neg
1000000930,-4.084157,1.8004564,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,25.0,Pos
1000000931,1.6129122,-2.670995,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,10.0,Pos
1000000932,2.74315,-2.7380908,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,7.0,High
1000000933,-2.0067225,2.9928513,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,21.0,Pos
1000000934,-2.6282067,-0.545702,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000935,-1.6137302,3.6032357,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,25.0,High
1000000937,-0.9862213,0.25888896,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,29.0,Pos
1000000938,-1.9052312,-2.2972713,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000939,-1.9063898,1.8051373,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000940,0.07047831,1.5315908,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,16.0,Pos
1000000941,-0.33722675,0.96014774,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,25.0,Neg
1000000943,2.2457867,-2.418553,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,9.0,Pos
1000000944,-0.7970033,-0.3743055,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000945,-0.5585739,-1.0701529,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,21.0,Pos
1000000946,1.1784493,-0.3657098,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,15.0,Neg
1000000947,-2.007484,-1.9581232,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000948,-2.3911302,-2.5610037,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,29.0,High
1000000949,-2.1025043,0.3080858,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,29.0,Pos
1000000950,-0.040693242,4.8199725,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,20.0,Neg
1000000951,-1.010807,1.5639253,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,25.0,Neg
1000000952,-3.1184127,0.35766774,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Neg
1000000953,-1.1779912,-1.4627693,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Pos
1000000954,3.3531713,1.341559,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,7.0,Pos
1000000955,0.31610513,2.310903,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,19.0,Pos
1000000957,-2.5348988,4.119404,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,27.0,Pos
1000000959,-2.116335,3.661654,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,23.0,Pos
1000000960,-1.2190642,-1.3628407,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,31.0,Pos
1000000961,1.035939,-2.5293155,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,18.0,Pos
1000000962,-3.4033973,6.699709,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Neg
1000000963,-0.5339602,-1.5415031,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000965,1.2344978,-1.569674,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,15.0,Pos
1000000966,-4.1258197,3.396084,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Pos
1000000967,0.23016487,-1.7916075,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,21.0,Pos
1000000968,-2.421049,3.3019779,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,22.0,Pos
1000000969,-1.2026694,-1.293771,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Pos
1000000970,-0.96003765,-1.207091,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000971,0.1304193,0.53793824,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Pos
1000000972,1.5673922,-2.9330926,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,14.0,Pos
1000000974,-1.88392,0.40856802,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,Pos
1000000975,-0.043164954,-2.16715,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,23.0,Neg
1000000976,-0.3864763,-3.1589427,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000977,-1.7946037,-0.9596564,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,27.0,Neg
1000000978,1.3598487,-4.1592717,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,11.0,Pos
1000000980,-1.3837465,4.480041,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,27.0,Pos
1000000981,-0.2629577,-1.796584,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,30.0,Pos
1000000982,-1.5576888,3.4005158,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,Pos
1000000983,-0.7190541,-0.20277897,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,13.0,Neg
1000000984,-1.9523187,-1.3651359,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,Neg
1000000985,1.0828687,-1.9875394,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,23.0,Neg
1000000987,0.26958707,-2.679011,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,18.0,Pos
1000000988,-0.5265809,-0.81023186,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,13.0,Pos
1000000989,-2.1601799,-0.0028470824,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,High
1000000990,-1.3296099,-1.9740254,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,29.0,Pos
1000000991,-1.8746158,2.6744092,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,24.0,Neg
1000000992,-0.21120927,-0.46310583,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,Pos
1000000993,1.9130315,0.85932046,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,14.0,Pos
1000000994,-1.2811254,-0.9405476,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,25.0,High
1000000995,-1.1851904,0.0047056666,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,25.0,High
1000000996,-3.8361228,-0.71035427,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,25.0,Pos
1000000997,0.27695447,-2.0270743,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,9.0,Pos
1000000998,2.7007065,-2.7991877,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,13.0,Pos
1000001000,-0.34571636,-0.46833226,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,Neg
1000001001,-0.28025487,-2.8151376,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,18.0,Pos
1000001002,0.7782997,-2.4253564,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,13.0,Pos
1000001003,3.6156368,1.3812606,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,7.0,High
1000001005,-0.7053959,-0.21790272,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,20.0,High
1000001006,0.09418563,0.55734843,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,12.0,Pos
1000001007,0.55420476,-3.045498,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,Neg
1000001008,-0.17572182,-0.061042804,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,High
1000001009,-1.4082514,-1.7551959,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,24.0,Pos
1000001010,-0.9071019,-2.2916737,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,28.0,High
1000001011,0.66343826,0.3700345,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,10.0,Pos
1000001012,0.7370322,-2.9135273,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,14.0,Pos
1000001013,0.08331789,0.7309742,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,22.0,Neg
1000001014,-2.5366085,2.7406769,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,24.0,Pos
1000001016,0.3852355,1.3443052,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,19.0,Pos
1000001018,-0.5692424,2.5516038,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,24.0,Pos
1000001019,-0.97280055,-2.6547976,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,24.0,Pos
1000001020,-1.3081125,-1.5217046,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,18.0,Neg
1000001021,-2.7118263,9.513861,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,19.0,Pos
1000001022,-1.640836,4.2304473,2,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,22.0,High
1000001023,2.755284,-2.5596986,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,6.0,Neg
1000001024,1.4880313,-1.2224202,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,5.0,Neg
1000001025,-1.0399866,-1.3394462,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,Neg
1000001026,0.2855018,-1.5650642,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,Neg
1000001027,-2.3213623,2.7605035,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,25.0,Pos
1000001028,1.1852868,-1.5465603,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,20.0,Pos
1000001029,2.6092,-1.5015895,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,9.0,Pos
1000001030,-2.6409261,-1.5325993,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,24.0,High
1000001032,0.43128225,1.6875551,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,25.0,Pos
1000001033,-1.1033319,-0.96994615,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,24.0,Pos
1000001035,-0.58481604,-0.091491245,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,Pos
1000001037,-1.5146981,1.5215609,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,22.0,Pos
1000001038,-1.5643966,-0.84497356,1,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,26.0,Neg
1000001039,2.498619,-2.6906614,0,AM001100425CHR2E04293TNNIRMETRGABYNOCONNN0WH00,16.0,High
